feature,score
LEVM760105,0.08537670891994197
BURA740102,0.08534141545475799
g1.g5.g5,0.08517050531786442
FODM020101,0.08512822543850532
CHOP780210,0.08369038704937085
GEIM800106,0.08359548274577701
QIAN880133,0.08267966971980627
NAKH900109,0.08205150658641096
KUMS000102,0.08165387955388612
FAUJ880113,0.08129028245992265
NAKH920101,0.080589576154512
WOLS870103,0.08015884524188026
RACS820107,0.07986589591905757
PALJ810109,0.0789968616488915
QIAN880116,0.07885518844897182
MAXF760105,0.07858210033537445
FUKS010103,0.07850914887821875
QIAN880132,0.07745697180367253
SNEP660102,0.07745382088729387
PRAM900104,0.07741020750759886
g2.g5.g5,0.07727835186875467
TANS770109,0.07629225101320716
LEVM780103,0.07615511592507312
CHAM830102,0.07608935208430662
QIAN880124,0.07587783212227639
g5.g5.g2,0.07493455497009865
TANS770102,0.07492149675947798
SUEM840102,0.07490636039892493
g1.g1.g1,0.0748826068378866
CHAM830101,0.07483292403728027
ISOY800107,0.07469192656172129
MEEJ800101,0.0746677606959543
ISOY800102,0.0744275689779066
QIAN880130,0.0742123085949525
GEIM800111,0.07395669288716096
g1.g1.g6,0.07372690514739041
MITS020101,0.07334400349510585
ARGP820102,0.07313137135612592
KARS160122,0.07309450429852997
ARGP820101,0.07264298095717726
JOND750101,0.07258607541447182
MUNV940104,0.07130764160332338
AURR980102,0.07114968431438246
LEVM780106,0.07097347397688286
NAKH900108,0.07077396798481861
BUNA790101,0.07069614695227551
g4.g5.g5,0.07020434119416269
KARS160108,0.06986829163167892
QIAN880139,0.06948193743794571
CHAM830106,0.06935309218943231
BEGF750103,0.06903658572522882
QIAN880103,0.06894497555363724
VASM830103,0.06878053561397052
NAKH900102,0.0686999671833252
g5.g5.g1,0.06865025073738022
AURR980115,0.06857253505220609
BEGF750101,0.06854889449714079
NAGK730103,0.068392715125506
HOPA770101,0.0680785846052374
NAKH900112,0.06796927549469763
TANS770105,0.06785953941495092
KARS160121,0.06778816307984364
g1.g1.g4,0.06765216539303948
CHAM830108,0.06759520929331411
g5.g5.g6,0.06740958263210778
QIAN880114,0.06682437254651744
BROC820102,0.06672217297188099
SIMZ760101,0.06633456735620459
FINA910102,0.06623171363976676
g5.g3.g3,0.06596650847280677
GRAR740101,0.06590562102474413
RICJ880109,0.06570751796342097
CHAM830107,0.06541360185691207
ROBB760107,0.06502958954594079
g3.g5.g5,0.06500621396443423
g3.g1.g1,0.0645806274692997
GEOR030109,0.06452935532109541
ROBB760109,0.0642314286678811
KARS160107,0.06407485593553493
QIAN880117,0.06391751681203094
g6.g5.g5,0.06380661590147954
KARS160105,0.06365130304215448
CHOP780101,0.06338985557079242
GEOR030108,0.06328715622922991
CHOP780205,0.06302436041674941
FUKS010111,0.06298479999085341
ROBB760113,0.06267227341228679
QIAN880129,0.06250163813770859
NAKH900104,0.062450638166729196
g5.g3.g5,0.06230458512959295
KARS160111,0.06224949101225102
FAUJ880106,0.062089178924085726
GOLD730101,0.0619817422105201
AVBF000104,0.06163129322944335
GEIM800104,0.061367858369701205
GEOR030105,0.060914047477005455
ROBB760110,0.06028975854756027
NAKH900107,0.06027924590949628
MUNV940105,0.059707337774609084
KARS160113,0.0593776569882747
QIAN880123,0.05918008072027338
g5.g2.g5,0.05850931356594994
ROBB760103,0.05824368514912459
g1.g3.g1,0.05765189736933337
LEVM760103,0.05761057028026413
g4.g4.g4,0.05704962704862263
g4.g5.g3,0.056785592469399966
turn,0.05660435723877939
g5.g5.g4,0.0565920584677986
FAUJ880101,0.05657239534464536
g6.g1.g1,0.05604179463342234
QIAN880113,0.055956465468586694
g4.g1.g1,0.05593899736457528
CHOC760101,0.05580573979576376
g1.g6.g1,0.05534375738108585
TANS770110,0.05490926184571633
CHOP780211,0.05484175587765999
FASG760101,0.0547704136322364
g3.g4.g5,0.054764484085338606
ZHOH040102,0.054648755202115686
RADA880103,0.05448014625380305
NAKH900106,0.053772688565074216
g1.g4.g1,0.053751662458785675
g6.g6.g6,0.053690655036843574
RACS820111,0.05322126873133461
NAKH920102,0.05321046934988076
RICJ880107,0.053196609808792324
ZIMJ680101,0.05309865200968261
ISOY800103,0.052932822524185325
g1.g1.g3,0.052920818935474824
ISOY800108,0.052860052031940274
VELV850101,0.05283854531179581
COSI940101,0.05281757128396115
MAXF760104,0.05278694301749092
KARS160118,0.05270481732301081
g2.g1.g2,0.05249327350758254
LEVM760104,0.05245497384061107
ROBB760108,0.05239566596109911
FAUJ880108,0.052373270120716964
g5.g4.g5,0.05203397916681521
BUNA790103,0.051943981896193085
NAKH920104,0.05191900785374056
PALJ810106,0.05190147057705543
PRAM820102,0.05161084512480297
g5.g6.g5,0.05154657498734704
ANDN920101,0.05144215565650152
CEDJ970103,0.05141605897128326
ZASB820101,0.05139623387834635
QIAN880105,0.051299584053169735
g5.g4.g3,0.0508257004741855
ROBB760112,0.05082514028827874
g5.g1.g5,0.050714156095194626
DAYM780201,0.0505623280146126
GEIM800108,0.04955946019203989
BLAM930101,0.049460389949510394
OOBM850101,0.04905031374637729
g1.g6.g2,0.04879322173821323
g2.g4.g5,0.04856183751717311
g2.g6.g1,0.04841319955151937
AURR980104,0.04838624630764899
KARS160101,0.04834943425429735
g2.g2.g1,0.04807244195282286
FAUJ880103,0.047811186643070124
RACS820106,0.04737227361923228
NAKH900103,0.04688688810724325
KARS160117,0.04684833622643025
g1.g2.g6,0.046784621123087775
g2.g5.g4,0.04647147629434132
JOND920102,0.046466147263253536
DIGM050101,0.0463899372305668
PRAM820101,0.04612709864101248
g1.g6.g3,0.0457521777316476
PTIO830101,0.04574713844127648
FUKS010110,0.04548280821963312
ISOY800105,0.04495914993621834
RACS820113,0.0445851610836628
KARS160109,0.04450815498808149
TANS770108,0.04448491624708927
g2.g3.g1,0.043874977125635255
g3.g3.g3,0.043200210541950564
OOBM850104,0.042766400031842886
KARS160104,0.04183497144248988
KUMS000104,0.041655558708131236
NAKH920107,0.04161863212120976
CHAM820101,0.04143028540557542
CHOC750101,0.04134266660798304
KARS160120,0.04112962884657572
g4.g5.g2,0.04073298554217546
NAKH900105,0.040686932147418114
g4.g3.g2,0.040214042119782176
KARS160102,0.03980339416898227
g1.g2.g2,0.03931099306164093
g3.g5.g3,0.039257090659108644
g2.g3.g5,0.039003368655208294
PALJ810114,0.03870031937310397
g2.g1.g6,0.038455509174340034
QIAN880108,0.03832637204931068
TSAJ990102,0.03815447222968011
RICJ880105,0.03802754710036228
g4.g1.g6,0.037833001751486656
ZIMJ680102,0.03767099946294414
g2.g6.g5,0.037662913169042925
ROSG850101,0.03757521693089322
ROSM880103,0.0375401105509955
g5.g6.g2,0.037484641704073625
ONEK900102,0.03741734006677539
g5.g2.g2,0.03735356820339848
FAUJ880107,0.037305100279605055
KARS160103,0.0370679539055791
LEVM760107,0.03697897586086493
g2.g1.g3,0.036753011140414946
TSAJ990101,0.03594530986183694
g5.g3.g4,0.03593502280635805
g5.g3.g6,0.03573504726466359
g3.g2.g3,0.03568149311789599
g1.g4.g2,0.03565442358703729
g2.g3.g3,0.03541450719801857
CRAJ730103,0.03530118116019786
g3.g1.g2,0.035231652626866644
AURR980105,0.03511287083090874
KARS160119,0.03503182431832101
g1.g1.g7,0.03479968222121404
g1.g7.g1,0.03436887722522145
g5.g2.g4,0.03427393227991168
NAKH920103,0.03422392239600108
g3.g5.g2,0.03419372608048794
g3.g4.g4,0.03415995220108595
HARY940101,0.03412740472618526
AURR980111,0.033907990804845925
FINA910104,0.03367900034778752
CHAM830104,0.033444092546300035
KARS160112,0.03340588730207399
AURR980110,0.03336801346409348
g4.g2.g1,0.03302823533451911
GEIM800103,0.032975508132893315
BIGC670101,0.03288584275133688
g1.g3.g7,0.03273309660949741
AURR980112,0.032599148044391485
GEIM800101,0.032566044947197316
AURR980107,0.032509597569292614
GOLD730102,0.03236197415016438
g3.g4.g3,0.032239624425623156
RICJ880104,0.032182817099861434
AURR980117,0.0321098033817239
KUMS000103,0.032084622364285956
YANJ020101,0.031981264919010884
g5.g4.g2,0.03186161921084498
g1.g6.g4,0.03180899617145652
g6.g1.g2,0.03180264482139019
TANS770103,0.03179743603514226
g2.g2.g6,0.031740577625004686
QIAN880111,0.031661009864198696
g6.g1.g4,0.031596366643164266
JUKT750101,0.03138867602527603
CHAM830103,0.03136701674358154
g3.g6.g3,0.03132955959952287
PONJ960101,0.03128955202149844
KHAG800101,0.031159357142367304
g4.g4.g3,0.030893162875104522
FASG760104,0.030830732569791516
g7.g5.g6,0.03071698370250734
g4.g1.g2,0.03038386366588852
LEVM780101,0.030365555294510346
PRAM900102,0.030365555294510346
g3.g2.g5,0.030308509788186933
COHE430101,0.030258410368134328
g1.g3.g3,0.030123335892988268
g3.g4.g1,0.030105903507969874
g7.g1.g3,0.029878931779182525
FUKS010112,0.029789241269211498
g2.g2.g5,0.029257645770173535
KARS160110,0.029110179686598646
g1.g3.g4,0.028983642274041366
g3.g3.g2,0.028927617469766107
g7.g1.g1,0.028865331327726913
g5.g4.g6,0.02874674346916136
PALJ810105,0.02870523803807322
RICJ880112,0.02862962946146461
g5.g3.g2,0.028567675534972296
g2.g1.g7,0.028504322124010408
g6.g3.g1,0.02845666838326853
g1.g3.g5,0.02840238430655139
MAXF760101,0.028268823240813916
KRIW790103,0.028053030723247652
PALJ810113,0.028041437281226496
KANM800103,0.027731246965947684
CHOP780206,0.027695187233090137
g1.g2.g4,0.027657682271644966
PALJ810107,0.027620237010303552
g4.g1.g3,0.027604611364908733
g1.g7.g2,0.027580526907729126
QIAN880138,0.027573323392653046
g4.g7.g1,0.02735259289696694
g5.g1.g3,0.027323630283423442
g2.g3.g4,0.02694876756080391
g4.g2.g7,0.026850110059633236
g2.g4.g1,0.026806620295071297
g3.g6.g5,0.026740378616842003
g6.g1.g3,0.026724068112557762
RICJ880115,0.026707092622819607
WILM950103,0.02667030805299935
g6.g3.g7,0.02643354915683132
g1.g7.g5,0.02632979682576033
GEIM800109,0.02631658509120764
g3.g1.g6,0.025827253296163238
g2.g5.g7,0.02554679626646068
g5.g6.g7,0.025523860208100668
AURR980114,0.025496349794826068
g6.g4.g6,0.0253593625264057
g3.g2.g1,0.025346756575525098
g2.g1.g5,0.02533208608955736
g1.g7.g3,0.025026222672265324
FAUJ880105,0.024948554833835734
PALJ810108,0.024579925442819985
CHOP780204,0.024316004084100753
GEIM800102,0.02427920942941133
BUNA790102,0.024215319525072058
g3.g3.g5,0.02416446778713009
AURR980103,0.023943500594630036
MAXF760103,0.02383162672805017
AURR980120,0.023734636668038146
g2.g2.g4,0.023583763843397335
OOBM770104,0.023553275406920388
g7.g2.g4,0.023460366737593854
g3.g1.g4,0.023453266371790623
g4.g5.g4,0.023447756448892774
AURR980113,0.02334301292547351
g3.g7.g1,0.02304216131698807
g1.g4.g4,0.02303206571864108
LEVM780104,0.022907561115083835
AVBF000106,0.022806984875939244
g2.g5.g6,0.022767172852222694
g3.g2.g4,0.02274563654896685
RACS820112,0.022737390344537915
RACS820104,0.02268875195445971
g2.g3.g6,0.022545008078769795
CEDJ970101,0.02250430766302915
g2.g5.g3,0.021984528641277416
g2.g7.g4,0.02193329145385023
g7.g4.g1,0.021928418587467014
g7.g1.g2,0.02185636989575385
g6.g4.g1,0.021803058460790895
g5.g2.g3,0.021749366009406426
FUKS010109,0.02169154414647979
g4.g2.g2,0.021617144455976855
g4.g3.g4,0.021507868988441387
g1.g3.g2,0.021465436542806374
g4.g6.g2,0.02143174030426627
g1.g2.g7,0.02112652187669629
RADA880106,0.021117559929287297
g3.g5.g1,0.0210803992179819
g1.g5.g4,0.020816783701559448
g7.g4.g7,0.02078622060931025
g5.g1.g2,0.020674599198617923
OOBM770105,0.020632693698921196
QIAN880102,0.02058045456945657
g4.g4.g5,0.0205508014299515
RACS820103,0.020546173238559482
RICJ880117,0.020491006676583982
g4.g4.g1,0.02047361532130963
g1.g4.g7,0.020301817917387346
g6.g5.g3,0.02000836967807608
RICJ880106,0.01985391818804373
g3.g1.g5,0.019849317691407846
g6.g4.g5,0.01983754999562137
g4.g3.g5,0.019741701263839596
g5.g6.g6,0.01970733798549018
QIAN880106,0.019665411921290107
g7.g1.g4,0.019614433292879013
GRAR740103,0.019518260629023985
JUNJ780101,0.01947655185234651
g3.g2.g2,0.019299426528129302
g5.g1.g4,0.01904636240416923
g3.g3.g4,0.019036281534422144
g2.g1.g4,0.018978812457802405
g6.g2.g5,0.018931054393318273
g4.g2.g3,0.01876497960880182
AURR980108,0.018573930328308525
WERD780102,0.018568286615883133
g3.g6.g4,0.018349706236429168
g7.g4.g2,0.018288669312028005
TANS770107,0.018163091055024432
BULH740102,0.01811214752737519
g1.g2.g3,0.017981975170768688
g6.g2.g2,0.017937328128184295
g7.g7.g1,0.01776735323947945
RICJ880101,0.01759345304380355
RICJ880102,0.01759345304380355
g6.g7.g5,0.01751226530811276
MCMT640101,0.017392942705831454
g6.g3.g6,0.01731417185767744
g3.g4.g7,0.01728149271027018
g6.g6.g4,0.017197443981129767
TANS770101,0.017165616142933875
g5.g6.g1,0.017153825964539206
SUEM840101,0.017136099516432367
g1.g7.g4,0.017121781835156464
g6.g7.g6,0.017113480027274388
g5.g5.g7,0.017006799753478352
QIAN880126,0.0169602485386907
g4.g3.g6,0.016958817141452056
g1.g3.g6,0.01681426345687409
g6.g2.g1,0.016732650368831745
g2.g4.g3,0.01670218575921949
g7.g5.g2,0.016597116750214067
AURR980118,0.016545602241366652
PALJ810101,0.016445221543930594
g7.g2.g2,0.016321575216060973
g5.g7.g7,0.016294420010982424
g6.g5.g2,0.01626130977404222
g2.g7.g6,0.016259503533532296
FINA770101,0.016058900851015613
g1.g5.g1,0.016007836902890014
g3.g7.g7,0.01594453154335739
LAWE840101,0.01588882533171606
g4.g1.g5,0.0157990296964338
g3.g7.g2,0.0156272057256843
RICJ880103,0.01559857358745413
g6.g6.g2,0.015430617691116616
g5.g4.g7,0.015423027023577826
g7.g7.g2,0.015376566033263109
PALJ810102,0.015351915852215799
g6.g5.g4,0.01528114696069162
g4.g2.g4,0.015251488301275826
g7.g3.g1,0.015216595211937998
QIAN880107,0.015151429383500052
g2.g2.g3,0.014639222775634564
g4.g6.g7,0.014502081870615226
g4.g6.g1,0.014356197686832254
g7.g4.g5,0.014317014291738513
PRAM820103,0.014186533174950453
MUNV940102,0.014143377207167301
CHOP780214,0.014112045957841338
g6.g1.g6,0.014044756210652806
DAYM780101,0.013961439536728848
FINA910101,0.013945354314596993
g3.g2.g7,0.013860581624454553
g4.g1.g4,0.013835532140148092
AVBF000102,0.013814991249768352
g1.g4.g6,0.013780851344458304
g2.g2.g2,0.013679223990757716
g5.g1.g1,0.013672669169177771
g3.g6.g6,0.013572946237935132
g4.g3.g7,0.013512128226953314
g6.g1.g7,0.013319672677471472
g7.g3.g2,0.01326877739306782
g3.g7.g4,0.01323463631989491
ROBB760102,0.013218805814021805
g4.g1.g7,0.013201746194016132
g7.g3.g5,0.01308544191112271
g4.g7.g2,0.012905645839467671
SNEP660103,0.01283098379693117
g3.g6.g7,0.012674924837887395
g5.g1.g7,0.012584279259563572
g6.g4.g7,0.012561368346588884
g4.g4.g2,0.01251205566775786
g2.g6.g6,0.012479629212024475
g3.g6.g2,0.01242009706508395
g7.g3.g7,0.012312720127565152
AURR980109,0.012282895774018556
g1.g6.g7,0.012251336291865806
WILM950104,0.012178016818809976
LEVM760106,0.012172824176184097
g3.g3.g1,0.012111076447186451
g3.g1.g3,0.012024382280498899
g5.g3.g1,0.012019064336081142
g2.g4.g2,0.01199932569019681
g2.g4.g4,0.011994191360179565
g5.g2.g6,0.011979099741486995
g7.g7.g3,0.011956164771234002
KIMC930101,0.011949743485902144
g7.g2.g5,0.01191969635289688
g3.g5.g4,0.011871194346167773
g4.g3.g3,0.011842756501945823
QIAN880104,0.011808328546268407
g6.g3.g4,0.011782608164965899
AVBF000109,0.011683692360681194
g1.g2.g5,0.011656304642211842
g7.g6.g7,0.011501562373606595
RACS820108,0.011393715736028634
g3.g1.g7,0.011244422154352262
QIAN880109,0.011119631014848854
g1.g5.g3,0.011098809858289075
ONEK900101,0.011033329749325037
FAUJ880102,0.010874179682043964
g2.g6.g4,0.0106292009402928
g4.g4.g7,0.010263720866632919
g7.g5.g7,0.010186146671187933
g2.g5.g2,0.010141010859293755
g4.g5.g7,0.010123281954496256
g4.g7.g5,0.010113026546596722
g7.g7.g7,0.009804644420914185
ISOY800101,0.009731823437104315
g6.g6.g7,0.00969692090883695
AVBF000103,0.009540159341674709
g6.g6.g3,0.009437230234670895
g1.g6.g6,0.00935516848612977
g3.g7.g5,0.009305414200154497
g7.g2.g6,0.009268720253899257
KANM800101,0.009235336450317162
g3.g3.g7,0.009181805704407813
g1.g5.g2,0.009176756186571369
PALJ810116,0.009143551215412974
g7.g3.g4,0.009047384245508713
g2.g2.g7,0.009025965365553109
g3.g7.g6,0.009005786912584274
g5.g4.g1,0.00894867530245613
g5.g7.g2,0.008884845823609632
AURR980101,0.008877411396169143
ROBB760101,0.008700582140906993
QIAN880110,0.008676737854190536
g6.g7.g7,0.008664550097827604
CRAJ730101,0.008651104962592538
sheet,0.008542070039543288
VASM830101,0.008513214439914076
g7.g7.g4,0.008477054236193915
g3.g3.g6,0.00833910398898305
g7.g2.g3,0.008205514395787558
MUNV940101,0.008092570921134077
g6.g6.g5,0.007987411748816432
g7.g1.g5,0.007901406013144801
g1.g4.g3,0.007884180317942958
g6.g2.g7,0.00787121289982638
g7.g1.g6,0.00784713686705423
HUTJ700101,0.007792013378676499
g3.g4.g2,0.007776992254713737
RACS820114,0.0077144721039171795
g6.g2.g6,0.00768487424116529
g3.g5.g6,0.007591665678954976
g6.g5.g1,0.0075301350759769455
g2.g5.g1,0.007519211507349494
g2.g7.g2,0.007492022525338125
g6.g3.g3,0.007394746721408159
g6.g5.g6,0.007386755697558033
CEDJ970104,0.007384392665845876
LEWP710101,0.0072745994340702655
SNEP660104,0.007222822123685247
g4.g6.g5,0.00720521370548816
g4.g4.g6,0.007153923011455601
g2.g7.g1,0.007066032705157089
g4.g5.g6,0.007030414938650126
g2.g3.g2,0.006877546437698201
g6.g7.g4,0.006736427630873654
NAGK730101,0.006484712861601529
g7.g6.g2,0.006463814001967473
g7.g6.g6,0.0063313404088964475
RICJ880110,0.006228280476300959
g1.g7.g6,0.006205784654018865
JOND920101,0.006106602958755883
g4.g2.g5,0.005938768903002205
g7.g5.g1,0.0059296562999342495
g7.g4.g3,0.005885562392319002
g6.g4.g2,0.0057771147510562405
FASG760103,0.0057123233853919545
g2.g6.g2,0.005681440115339135
OOBM850102,0.005581924227422815
g2.g6.g3,0.005565376814183482
g7.g7.g6,0.005550960189744298
AVBF000108,0.005549397678616266
g4.g7.g4,0.005540310222810859
g6.g3.g2,0.005484642140588263
g3.g5.g7,0.005412881761089519
g4.g7.g7,0.005296600065422406
g5.g4.g4,0.005197725467481957
FAUJ880112,0.005091973742632817
g1.g5.g6,0.005090641461818114
QIAN880136,0.0050297709392377555
g7.g4.g4,0.005020774425214742
g7.g3.g6,0.004923522852290104
g3.g4.g6,0.0049119034063175625
g7.g5.g5,0.004806450775500954
g5.g7.g3,0.004762323599050731
CHOP780215,0.0047189462111881875
g7.g6.g3,0.004695708800596122
g2.g4.g6,0.004614331282727599
g1.g6.g5,0.0043627334535033275
g4.g7.g3,0.004126409818896702
g2.g7.g5,0.004113737942804318
g7.g3.g3,0.003975049454630586
g3.g6.g1,0.0039593402400728865
g2.g7.g3,0.0037960963854386486
NAKH900101,0.0037586577821056484
g5.g7.g1,0.003705084397921321
g7.g2.g1,0.003683641873206462
g5.g7.g5,0.0036091918300779637
g6.g7.g3,0.0035143106515507054
AVBF000105,0.0034570302717658345
g6.g1.g5,0.0033596564825735713
g7.g6.g1,0.003280300823329445
g5.g6.g4,0.003263894318525391
g6.g4.g4,0.003257495179382356
g5.g3.g7,0.00325531826856595
g7.g1.g7,0.0031205952501898045
BURA740101,0.0031053218192197423
g5.g2.g7,0.002893182200512896
g6.g5.g7,0.002848050795140748
g6.g2.g3,0.002649507297988587
g2.g7.g7,0.0026056909113796145
g1.g1.g5,0.0024996458928404756
g6.g4.g3,0.0023421807650336733
ROBB760104,0.0022514658609518686
g2.g6.g7,0.002244936964662709
g5.g7.g6,0.0021849516856023645
g1.g5.g7,0.0021537852882028098
QIAN880125,0.002098913128190976
g3.g7.g3,0.0020968699548548726
g7.g4.g6,0.0020895614325135317
CEDJ970102,0.001878547256463298
CHAM810101,0.001878423152285317
g2.g3.g7,0.0017904640536833367
g1.g7.g7,0.0017688504335760843
g6.g7.g2,0.001644865712176386
g5.g6.g3,0.0015362755851415558
QIAN880101,0.0015295667773076284
g7.g7.g5,0.0015194229774393429
g6.g3.g5,0.001517961073589108
CHOP780201,0.001512884039156553
SNEP660101,0.0014722089540017544
g4.g6.g4,0.001440646013621833
g7.g6.g4,0.0011969517876351218
g5.g1.g6,0.0011499557779117596
g4.g6.g3,0.001127040635442326
g4.g7.g6,0.0011032021173064345
g5.g2.g1,0.0010788072534025986
g7.g6.g5,0.0010715026235849873
g4.g5.g1,0.0010500263121348222
QIAN880112,0.0009736831580500712
g4.g3.g1,0.0008645601360881353
ROBB760111,0.0008528675041759924
g6.g7.g1,0.0008305682434531797
g4.g6.g6,0.0007489020520199727
g6.g6.g1,0.0007337238243270366
g2.g4.g7,0.0007064827197648873
g4.g2.g6,0.000701566666822027
g5.g7.g4,0.0005148284786501806
RACS820110,0.0003738029021890021
CHOP780212,0.000320588377008396
g1.g4.g5,0.00020276747832995992
g7.g5.g4,0.0001726563051767941
g3.g2.g6,0.00015649822577460526
g7.g2.g7,0.00014812964524826995
g7.g5.g3,0.0001371747465139493
g6.g2.g4,9.616674603677758e-05
